property_id,url,rental_price,bedrooms,bathrooms,car_spaces,property_type,land_area,property_features,suburb,postcode,scraped_date,wayback_url,wayback_time
8303216,/armadale-vic-3143-8303216,Fine Furnished Residences @ Westprecinct,2,2,1,Apartment / Unit / Flat,0,"2, ,2, ,1,",ARMADALE,3143,2024-08-07 00:43:05,https://web.archive.org/web/20240807004305/https://www.domain.com.au/armadale-vic-3143-8303216,20240807004305
15193024,/2b-sutherland-road-armadale-vic-3143-15193024,$1250 per week,3,3,2,House,0,"3, ,3, ,2,",ARMADALE,3143,2024-08-07 00:43:05,https://web.archive.org/web/20240807004305/https://www.domain.com.au/2b-sutherland-road-armadale-vic-3143-15193024,20240807004305
17008158,/4-25-gladstone-avenue-armadale-vic-3143-17008158,$470 pw,2,1,,House,0,"2, ,1, ,,",ARMADALE,3143,2024-08-07 00:43:05,https://web.archive.org/web/20240807004305/https://www.domain.com.au/4-25-gladstone-avenue-armadale-vic-3143-17008158,20240807004305
17051773,/16-llaneast-street-armadale-vic-3143-17051773,"$1,295.00",5,2,4,House,0,"5, ,2, ,4,",ARMADALE,3143,2024-08-07 00:43:05,https://web.archive.org/web/20240807004305/https://www.domain.com.au/16-llaneast-street-armadale-vic-3143-17051773,20240807004305
17079014,/860-high-street-armadale-vic-3143-17079014,$435 per week,1,1,1,Apartment / Unit / Flat,0,"1, ,1, ,1,",ARMADALE,3143,2024-08-07 00:43:05,https://web.archive.org/web/20240807004305/https://www.domain.com.au/860-high-street-armadale-vic-3143-17079014,20240807004305
17080851,/14-19-mercer-road-armadale-vic-3143-17080851,$625 Per Week,2,1,1,Apartment / Unit / Flat,0,"2, ,1, ,1,",ARMADALE,3143,2024-08-07 00:43:05,https://web.archive.org/web/20240807004305/https://www.domain.com.au/14-19-mercer-road-armadale-vic-3143-17080851,20240807004305
17085522,/26-hume-street-armadale-vic-3143-17085522,$1195.00 Per Week,3,1,1,House,0,"3, ,1, ,1,",ARMADALE,3143,2024-08-07 00:43:05,https://web.archive.org/web/20240807004305/https://www.domain.com.au/26-hume-street-armadale-vic-3143-17085522,20240807004305
17091657,/7-860-high-street-armadale-vic-3143-17091657,$435 per week,1,1,1,Apartment / Unit / Flat,0,"1, ,1, ,1,",ARMADALE,3143,2024-08-07 00:43:05,https://web.archive.org/web/20240807004305/https://www.domain.com.au/7-860-high-street-armadale-vic-3143-17091657,20240807004305
17100502,/1-9-barnato-grove-armadale-vic-3143-17100502,$700 Per Week,2,1,2,Apartment / Unit / Flat,0,"2, ,1, ,2,",ARMADALE,3143,2024-08-07 00:43:05,https://web.archive.org/web/20240807004305/https://www.domain.com.au/1-9-barnato-grove-armadale-vic-3143-17100502,20240807004305
17109233,/303-8e-evergreen-mews-armadale-vic-3143-17109233,$590 Per Week,1,1,1,Apartment / Unit / Flat,0,"1, ,1, ,1,",ARMADALE,3143,2024-08-07 00:43:05,https://web.archive.org/web/20240807004305/https://www.domain.com.au/303-8e-evergreen-mews-armadale-vic-3143-17109233,20240807004305
