property_id,coordinates,stationid,min_route_dist_m,min_route_dur_s
17736194,POINT (144.6980353 -37.841932),21660,285.48,35.78
16894783,POINT (144.6679376 -37.8251855),28017,1404.91,186.63
17736722,POINT (144.674415 -37.82621109999999),28017,1892.25,236.53
16925376,POINT (144.6849681 -37.8347422),50069,276.73,33.53
17737703,POINT (144.6759325 -37.8429104),50075,421.37,61.44
17738213,POINT (144.6892281 -37.8257606),28537,3568.14,394.36
17739869,POINT (144.6336394 -37.84567029999999),28036,1897.13,234.59
17739906,POINT (144.6506401 -37.855326),28043,282.76,41.92
17739919,POINT (144.667603 -37.8259268),28017,1497.24,199.92
17740175,POINT (144.6678954 -37.825959),28017,1440.11,191.7
17750188,POINT (144.6451935 -37.8377402),28034,840.28,118.15
17750272,POINT (144.6613356 -37.8398461),50111,640.15,92.17
17751235,POINT (144.6616056 -37.8605972),21634,69.77,9.33
17751477,POINT (144.6335365 -37.8406376),28036,2007.37,255.34
17751688,POINT (144.6742543 -37.8333071),28016,357.38,45.11
11125586,POINT (144.7034247 -37.8401905),21662,431.86,53.23
15373619,POINT (144.6698861 -37.8330917),28019,443.11,63.8
16522151,POINT (144.6758839 -37.8281788),28017,2077.18,265.31
15114946,POINT (144.6512494 -37.8532018),28041,211.55,25.36
17071276,POINT (144.6452296 -37.8408047),28036,981.85,133.82
17712142,POINT (144.6578845 -37.8393872),50111,302.15,36.98
17122246,POINT (144.6887651 -37.8266745),50070,3563.36,386.95
17715430,POINT (144.6748042 -37.8250229),28017,1716.64,211.24
17716026,POINT (144.6987849 -37.8416195),21660,139.92,13.94
14434286,POINT (144.6787063 -37.8239929),28017,1523.06,183.37
17716733,POINT (144.6452205 -37.8322091),28029,1111.47,125.43
17717241,POINT (144.669909 -37.8201142),28017,1782.66,199.93
17717914,POINT (144.6621197 -37.821928),28019,2451.56,245.07
17721542,POINT (144.6684134 -37.81599500000001),28017,2428.72,263.01
17723051,POINT (144.6579911 -37.818859),28026,1584.78,209.21
17724238,POINT (144.6574467 -37.8434229),50115,245.0,35.28
17056656,POINT (144.6765029 -37.8265554),28017,1765.38,218.26
17740080,POINT (144.6563036 -37.8497997),50123,707.89,95.74
17740590,POINT (144.6792348 -37.8191187),28017,2126.19,257.95
17740860,POINT (144.6351599 -37.8355454),28029,2112.89,263.23
17152535,POINT (144.6829472 -37.8220038),28017,1947.92,238.84
17742519,POINT (144.6494871 -37.8390973),28034,522.06,71.93
17742837,POINT (144.6626491 -37.83551190000001),50106,243.92,19.51
17744869,POINT (144.6425438 -37.8311675),28029,1404.41,203.97
17745146,POINT (144.7034014 -37.8397467),21662,452.43,56.19
17745399,POINT (144.6562134 -37.8212115),28026,1950.22,261.83
17753260,POINT (144.6771308 -37.8174827),28017,2294.56,241.5
17753898,POINT (144.6789675 -37.8246775),28017,1628.82,198.6
17754069,POINT (144.6428751 -37.8601816),28046,748.17,99.33
17755110,POINT (144.634362 -37.8404395),28036,1828.12,228.41
17755151,POINT (144.6532063 -37.8578449),28048,310.09,42.21
17755161,POINT (144.6981912 -37.8143793),28537,3628.0,390.57
16919900,POINT (144.6436734 -37.8567047),28046,751.19,79.33
16875971,POINT (144.6755343 -37.827484),28017,2143.64,281.26
15978805,POINT (144.6711206 -37.8306601),28019,327.51,47.16
17721812,POINT (144.6477562 -37.8594434),28046,1274.75,177.37
16153578,POINT (144.6857964 -37.8179549),28015,3574.59,359.11
17716754,POINT (144.6894572 -37.83825179999999),50204,225.56,29.7
17741368,POINT (144.6506174 -37.8518359),28041,656.08,87.92
