property_id,coordinates,stationid,min_route_dist_m,min_route_dur_s
15674186,POINT (142.207076 -36.732219),36321,168.58,16.88
17606507,POINT (142.210911 -36.711675),27672,154.29,13.88
17630094,POINT (142.215616 -36.72617),36313,190.37,16.97
17642937,POINT (142.196937 -36.709583),36291,420.21,69.1
17654537,POINT (142.206449 -36.705212),36209,177.53,17.73
17657949,POINT (142.199426 -36.726961),46945,96.96,13.96
17661579,POINT (142.205034 -36.701719),27663,43.39,6.25
17551183,POINT (144.34882 -36.660292),50416,563.41,77.18
17561105,POINT (144.307195 -36.711859),40516,304.75,73.14
17595589,POINT (144.311397 -36.652837),36136,3876.11,486.45
17617136,POINT (144.307829 -36.707998),40527,351.17,84.28
17624899,POINT (144.370956 -36.804618),35939,1557.86,291.15
15188623,POINT (145.240219 -37.859967),15222,153.59,13.44
16007838,POINT (145.232653 -37.871237),15162,392.41,89.63
17530854,POINT (145.223002 -37.869813),16829,370.1,76.61
17556324,POINT (145.236283 -37.87146),,,
17567538,POINT (145.242314 -37.855941),15166,229.78,30.37
17582898,POINT (145.245508 -37.859594),15400,568.18,79.46
17629953,POINT (145.934879 -38.161766),51401,202.29,48.55
17630695,POINT (145.934879 -38.161766),51401,202.29,48.55
17635417,POINT (145.920825 -38.164489),51408,235.64,24.93
17641196,POINT (145.91058 -38.150553),51428,815.8,86.15
17634962,POINT (145.162777 -37.782302),4015,84.32,6.74
17652878,POINT (145.180306 -37.76828),4103,923.6,219.5
17661603,POINT (145.23866 -37.801533),8487,56.85,4.09
17663621,POINT (145.239288 -37.817071),8730,13.08,3.14
17664051,POINT (145.177214 -37.703667),8026,81.4,7.32
17664417,POINT (145.164862 -37.784705),4014,348.85,64.67
17665258,POINT (145.16328 -37.700644),8019,690.01,92.96
6657462,POINT (145.223816 -37.974054),1348,207.52,27.89
17615837,POINT (145.16527 -37.995679),4265,587.96,82.2
17631551,POINT (145.084873 -37.991041),16001,99.14,23.79
17536801,POINT (144.68054 -37.959769),42112,408.23,20.99
17555133,POINT (144.717944 -37.903931),46661,834.53,109.76
17574330,POINT (144.661343 -37.89479),6317,388.03,51.35
17584737,POINT (144.661343 -37.89479),6317,388.03,51.35
17592717,POINT (144.779178 -37.910774),46654,392.08,54.15
17598011,POINT (144.747347 -37.892836),4924,530.86,80.18
15952373,POINT (144.873022 -37.796783),5902,68.93,7.09
16181109,POINT (144.868844 -37.79822),5901,308.76,68.1
17626454,POINT (144.871132 -37.796846),3923,50.06,5.15
17628595,POINT (144.863412 -37.795968),3920,42.04,6.6
17630759,POINT (144.878427 -37.800294),15514,511.03,102.51
15043440,POINT (144.872819 -37.646114),48234,1981.18,221.52
17135067,POINT (144.910429 -37.671455),7298,172.61,36.69
17504095,POINT (144.903655 -37.669773),9127,145.88,27.89
17561200,POINT (144.891321 -37.676264),9121,472.84,111.16
17575443,POINT (144.885042 -37.676853),7288,238.98,30.36
17580744,POINT (144.889081 -37.675337),7659,271.78,63.64
17586021,POINT (144.882268 -37.676798),9119,552.48,107.72
15905053,POINT (146.731866 -36.549177),18686,2063.84,212.06
17096923,POINT (144.990258 -37.855818),14290,123.49,22.23
17598153,POINT (144.983658 -37.855393),915,1023.1,179.44
17616520,POINT (144.984951 -37.852194),916,214.89,37.6
17624070,POINT (144.993857 -37.855282),19108,221.64,56.54
17656532,POINT (144.983658 -37.855393),915,1023.1,179.44
17658305,POINT (144.982581 -37.851735),916,258.11,45.41
17661435,POINT (144.990191 -37.855667),14290,131.88,23.74
17672087,POINT (144.99348 -37.8549),19107,225.22,56.49
17673824,POINT (144.996629 -37.858004),19033,236.91,52.71
14475269,POINT (145.593691 -38.602484),44051,117.47,14.9
16841130,POINT (145.710224 -38.642862),44280,1265.31,177.57
17503690,POINT (145.591552 -38.608473),44074,323.67,42.51
17527705,POINT (145.581288 -38.613435),44069,218.75,52.5
17572202,POINT (145.591516 -38.610785),44073,37.1,2.43
17596997,POINT (145.593058 -38.587899),44060,611.61,125.11
17614105,POINT (145.732175 -38.630288),39146,244.23,25.02
17620349,POINT (145.718263 -38.637416),44280,177.87,11.9
17627206,POINT (145.72821 -38.628866),44048,329.12,32.6
17555388,POINT (144.589679 -37.487152),47038,198.1,26.67
17600915,POINT (144.595739 -37.480487),41729,561.18,99.92
17631809,POINT (144.519756 -37.354312),23514,1118.43,130.95
17633805,POINT (144.602148 -37.481671),28772,435.17,88.0
17637414,POINT (147.655845 -37.816709),46434,351.97,65.17
17646605,POINT (147.628893 -37.814375),46061,172.51,41.4
17647149,POINT (147.655845 -37.816709),46434,351.97,65.17
17647876,POINT (147.611965 -37.82161),37869,195.61,32.06
17651118,POINT (147.654224 -37.826639),37888,3.38,0.41
