property_id,coordinates,stationid,min_route_dist_m,min_route_dur_s
17751905,POINT (144.8912837 -37.7876973),10789,103.25,14.41
15665193,POINT (144.9071097 -37.8002319),2562,43.07,6.2
17754799,POINT (144.8837441 -37.7942419),3810,275.4,35.92
17757352,POINT (144.9071097 -37.8002319),2562,43.07,6.2
17758382,POINT (144.895368 -37.8016732),3906,194.53,34.12
17640968,POINT (144.9082015 -37.8000429),3813,142.04,20.84
15449827,POINT (144.9095584 -37.8003267),3813,418.9,55.76
15459474,POINT (144.9095584 -37.8003267),3813,418.9,55.76
17741700,POINT (144.8851968 -37.7967867),3811,185.2,26.05
17693684,POINT (144.8932275 -37.794525),5784,226.34,30.5
17722090,POINT (144.9095584 -37.8003267),3813,418.9,55.76
17735746,POINT (144.9095584 -37.8003267),3813,418.9,55.76
15336283,POINT (144.9095584 -37.8003267),3813,418.9,55.76
16066763,POINT (144.9095584 -37.8003267),3813,418.9,55.76
17714403,POINT (144.8996005 -37.7979686),5786,254.91,39.38
17737809,POINT (144.2902836 -36.7782128),50568,190.21,34.03
17717783,POINT (144.2913738 -36.7717912),50458,107.09,18.1
17385106,POINT (144.9427509 -38.4772803),,,
17728215,POINT (144.9228621 -37.7808454),1393,65.53,7.85
17729592,POINT (144.9302326 -37.7816949),19263,432.23,72.95
16155832,POINT (144.9257543 -37.78511779999999),3224,428.19,73.13
17736214,POINT (144.9343538 -37.7864647),17956,294.46,56.6
16604447,POINT (144.9230675 -37.7840953),3224,236.94,56.73
17751807,POINT (144.9260209 -37.7815548),3222,329.76,76.57
17748156,POINT (144.9222045 -37.784319),1395,83.04,5.98
17754268,POINT (144.9307399 -37.7825298),19263,304.7,50.0
17758395,POINT (144.9253519 -37.7847879),3224,388.19,68.33
16609883,POINT (144.9230675 -37.7840953),3224,236.94,56.73
17732714,POINT (145.1821989 -37.8363052),11496,950.01,62.47
17739264,POINT (145.1812586 -37.8334263),11496,1206.75,167.8
17747501,POINT (145.1727615 -37.829871),12944,180.51,29.08
17739980,POINT (145.1647221 -37.8460889),11480,74.93,11.24
17742456,POINT (145.1671539 -37.8444138),13667,849.88,112.58
17753768,POINT (145.1643106 -37.8486434),15806,249.63,34.26
17754196,POINT (145.1740832 -37.8352151),12947,183.22,34.19
17751715,POINT (145.1704379 -37.8434378),12518,623.31,78.51
17756983,POINT (145.1744508 -37.8435424),12518,444.23,87.62
17750751,POINT (145.1695596 -37.8424404),11478,528.12,67.21
17746957,POINT (145.1542906 -38.1711129),14347,525.46,126.1
17729856,POINT (145.1088654 -38.1591613),11261,485.24,115.57
17744884,POINT (145.1284222 -38.1556466),12774,701.75,116.52
17745352,POINT (145.1209312 -38.1565783),13331,247.84,55.79
17749052,POINT (145.1370435 -38.1448243),21350,271.36,45.91
17751336,POINT (145.1356945 -38.1449112),11115,244.82,41.02
17752016,POINT (145.1357374 -38.1559062),13803,835.93,114.14
17686770,POINT (145.1490812 -38.1493252),21356,223.46,41.38
17698753,POINT (145.1335925 -38.1322079),12078,46.56,6.7
17714827,POINT (145.1708145 -38.1472181),11064,158.94,29.51
17722678,POINT (145.11319 -38.1524249),11259,22.03,2.05
17674698,POINT (145.1563604 -38.1399124),11107,288.67,56.57
17735752,POINT (145.1309541 -38.1468475),21348,232.31,39.37
17754763,POINT (145.1320598 -38.1331778),40408,177.32,32.86
17758140,POINT (145.1392797 -38.1400813),12124,325.48,47.97
17758554,POINT (145.1438021 -38.1616315),13801,603.98,77.18
17643055,POINT (145.1388336 -38.1434971),11114,205.53,41.93
14755117,POINT (145.1389198 -38.1526147),vic:rail:LWA,103.85,24.92
17671095,POINT (145.1652304 -38.1460877),11102,242.78,57.03
17729397,POINT (145.135722 -38.1466246),21350,117.51,23.81
17732120,POINT (145.1369273 -38.1592823),13802,62.73,15.05
17732158,POINT (145.147312 -38.13612639999999),12119,328.64,55.16
17735055,POINT (145.1537732 -38.1587178),21361,959.28,224.68
17744119,POINT (145.1475202 -38.1424062),12107,181.27,38.4
16938472,POINT (145.1210088 -38.1382094),10687,794.45,122.14
17706693,POINT (145.1389455 -38.1432308),11114,236.71,49.42
17710421,POINT (145.1372708 -38.1449962),12103,57.73,12.52
17717358,POINT (145.1445959 -38.1541063),7878,539.66,129.52
17717367,POINT (145.1448464 -38.1539444),7878,610.83,146.59
17745413,POINT (145.1252558 -38.1486108),13328,264.31,47.68
17745415,POINT (145.1252558 -38.1486108),13328,264.31,47.68
17732642,POINT (145.1288156 -38.1981996),13349,837.26,124.43
17756357,POINT (145.131742 -38.1627554),11130,134.07,14.19
17718866,POINT (145.1350187 -38.1744239),13616,740.23,168.93
17757201,POINT (145.135471 -38.1695631),12009,517.29,115.47
17735954,POINT (145.1442052 -38.1231287),2991,117.19,17.43
17737689,POINT (145.1565817 -38.1182826),3005,95.58,22.94
17750520,POINT (145.1504038 -38.1285959),2989,673.09,149.85
17702207,POINT (145.1554548 -38.1214852),771,320.74,65.47
17713076,POINT (145.1601269 -38.1221398),491,274.05,63.47
17582556,POINT (145.142539 -38.1246152),777,344.01,62.89
17731514,POINT (145.1600965 -38.1235827),493,175.48,35.21
17733568,POINT (145.1481719 -38.12386619999999),2989,30.38,2.73
17754860,POINT (145.1595075 -38.1270865),2985,454.05,88.22
17748423,POINT (145.1600937 -38.125898),2985,229.32,49.1
17750708,POINT (145.1498998 -38.1620386),13806,357.64,85.83
17753342,POINT (145.1432193 -38.1677036),11137,161.48,21.14
17753553,POINT (145.1300181 -38.1404642),11117,244.91,50.5
17753935,POINT (145.1549505 -38.1616234),13808,70.8,16.99
17755131,POINT (145.131622 -38.1481941),21348,270.63,60.69
17758361,POINT (145.1719418 -38.1450033),11066,372.66,89.44
17713132,POINT (145.1304753 -38.15570200000001),12774,146.24,15.58
17742048,POINT (145.1391928 -38.1580348),13803,125.12,12.98
17753666,POINT (145.1329491 -38.1348668),12077,91.07,18.77
17683936,POINT (144.3554084 -38.1533652),30748,346.64,41.92
17226617,POINT (144.3463239 -38.1451781),50831,151.73,31.11
17719713,POINT (144.3430955 -38.1342936),30484,465.94,110.24
17729618,POINT (144.3368103 -38.1406127),30231,201.77,24.43
17664800,POINT (144.3434059 -38.1411092),30392,477.88,64.92
17709736,POINT (144.3592915 -38.1558264),30673,292.07,52.35
17736480,POINT (144.3478615 -38.1337455),30487,248.11,58.48
17742929,POINT (144.3503719 -38.1432686),30269,106.82,17.47
17749087,POINT (144.3394884 -38.1318169),30111,156.52,32.29
17742477,POINT (144.3484796 -38.1387189),30393,51.78,4.14
17695289,POINT (144.3415776 -38.1375514),30108,533.62,106.25
17728404,POINT (144.3501337 -38.1419042),30392,238.91,36.92
17740795,POINT (144.3408014 -38.1368663),30095,424.91,85.03
17756862,POINT (144.3434661 -38.1376146),30393,595.29,121.05
17685722,POINT (144.3548863 -38.1345554),30180,226.66,26.51
17736969,POINT (144.3613617 -38.1441865),31237,474.03,85.91
17745600,POINT (144.3555334 -38.1405619),30184,58.28,5.24
15058005,POINT (144.3556055 -38.1506464),30384,616.19,103.0
17748835,POINT (144.3555334 -38.1405619),30184,58.28,5.24
17752617,POINT (144.3633061 -38.154694),30579,13.53,1.22
17754395,POINT (144.3570265 -38.1534061),30748,422.6,48.02
17758719,POINT (144.3551221 -38.1330708),30180,63.65,11.84
17534105,POINT (144.8828503 -37.6887436),9107,124.01,20.49
17681347,POINT (144.8875747 -37.6968816),9106,6879.33,535.46
16232286,POINT (144.8912169 -37.697126),9111,698.5,71.06
17748417,POINT (144.8950115 -37.697856),9111,734.75,102.31
17735047,POINT (144.8914181 -37.6896671),9110,355.52,78.63
17758680,POINT (144.8959239 -37.6979051),9111,943.03,152.29
17734836,POINT (145.0774975 -37.8506864),21082,317.39,35.65
17083083,POINT (145.1771105 -37.8822553),12,261.85,29.33
16037594,POINT (145.1666277 -37.9026766),15056,189.76,43.95
17165716,POINT (145.1498796 -37.8917805),16198,534.93,116.57
17740809,POINT (145.1684573 -37.8839711),15820,670.85,84.68
17745262,POINT (145.0896344 -37.8589004),9388,803.67,94.2
17751268,POINT (145.0457751 -37.8545194),19058,106.37,23.66
17738493,POINT (145.1483159 -37.8877585),15926,395.92,77.61
17740706,POINT (145.163773 -37.8849536),21306,327.77,66.91
17740988,POINT (145.0611015 -37.8497472),18799,561.92,71.54
17655508,POINT (145.1733198 -37.88632279999999),86,376.53,34.33
17686247,POINT (145.1577058 -37.8798472),15414,206.4,39.97
17701622,POINT (145.1592367 -37.8895497),11815,344.59,66.65
17736468,POINT (145.152362 -37.8962079),16199,1181.98,255.34
17736617,POINT (145.1686616 -37.9039534),15016,58.18,7.27
15289916,POINT (145.1649643 -37.8786935),21015,281.32,58.16
17705660,POINT (145.1681593 -37.9002372),15058,48.67,5.03
17702981,POINT (145.1513167 -37.8822557),15416,817.48,168.46
17717863,POINT (145.1572339 -37.878617),15789,105.89,8.47
17728242,POINT (145.1505964 -37.8621472),15915,1.94,0.14
17609167,POINT (145.16033 -37.879825),15788,108.88,9.8
17738008,POINT (145.1534091 -37.8707401),15447,150.03,36.0
17723539,POINT (145.0519497 -37.8543496),18953,38.09,4.57
16559450,POINT (145.0537023 -37.8460298),18957,27.61,3.31
15723294,POINT (145.0468904 -37.8546391),18952,190.49,29.54
17369309,POINT (145.0527799 -37.8546968),18953,117.4,19.41
17753588,POINT (145.0539671 -37.8634316),22004,333.07,74.32
17744054,POINT (145.0459402 -37.845626),13662,135.18,15.77
17646137,POINT (145.1688792 -37.8700227),12509,372.39,37.44
17691153,POINT (145.1672045 -37.8766254),23242,410.82,70.91
17707984,POINT (145.1790548 -37.8896504),21331,286.76,65.57
17708603,POINT (145.1545832 -37.8609751),15915,500.97,93.92
17708964,POINT (145.1643233 -37.8937815),20254,203.97,40.55
17722310,POINT (145.1775167 -37.86878859999999),15318,324.09,51.08
17722482,POINT (145.1676073 -37.8836951),21307,420.27,57.7
17732752,POINT (145.158345 -37.87685889999999),11906,596.05,84.36
16951989,POINT (145.1614254 -37.8969762),22327,286.41,46.11
14466257,POINT (145.0441211 -37.8527195),18951,213.41,21.7
17756309,POINT (145.0452471 -37.8584829),16761,44.04,3.87
17756314,POINT (145.0543802 -37.8595032),16758,11.94,0.95
17614436,POINT (145.0510879 -37.8524526),5804,3.8,0.55
17640821,POINT (145.0499764 -37.8520337),5804,149.69,21.55
17684213,POINT (145.0745669 -37.8629967),12390,70.71,13.72
17750905,POINT (145.080735 -37.8511285),vic:rail:BWD,34.03,8.17
17711566,POINT (145.0425072 -37.8585083),16762,103.88,14.71
14318882,POINT (145.1446041 -37.9009995),15020,284.83,62.3
17754723,POINT (145.1636286 -37.8798034),21015,116.07,28.75
17755062,POINT (145.149254 -37.880423),22772,481.01,105.95
17755099,POINT (145.1668054 -37.8934338),16072,280.37,32.86
17756042,POINT (145.1469406 -37.8891273),15926,458.64,92.66
17404656,POINT (145.1701307 -37.8660799),13674,453.82,109.03
17758110,POINT (145.1572354 -37.8988495),22331,671.52,155.18
16424791,POINT (145.1476101 -37.8774551),15922,135.23,11.09
17746300,POINT (145.1680149 -37.8901829),15065,245.31,52.52
15254421,POINT (145.0495869 -37.8620068),16754,450.14,54.27
17744138,POINT (145.0738732 -37.8497246),15493,667.7,79.15
17746600,POINT (145.0457397 -37.8546929),19058,125.9,28.34
